isbn,length
451234863,-1
,-1
698400011,-1
60525134,-1
802131867,-1
745917437,-1
1593072953,-1
7120842,-1
042516098X,-1
785267239,-1
590590898,-1
037321099X,-1
375504877,-1
081120958X,-1
553100351,-1
4103534230,-1
,-1
60724560,-1
140435476,-1
312591845,-1
385524927,-1
142000957,-1
1451672721,-1
1554682746,-1
60731427,-1
141183047,-1
1401232086,-1
159448841X,-1
425204332,-1
1455525898,-1
670022209,-1
60723513,-1
440244501,-1
081091610X,-1
891343377,-1
1401213162,-1
451461991,-1
586026193,-1
679450815,-1
,-1
1450572375,-1
156478214X,-1
375424490,-1
60827629,-1
,-1
867199032,-1
1439102414,-1
1594206627,-1
142333745X,-1
670062405,-1
345547497,-1
810949792,-1
399216197,-1
316065765,-1
140367357,-1
,-1
671000314,-1
62380877,-1
62003941,-1
425226735,-1
1481404547,-1
727853414,-1
1423121716,-1
802120202,-1
345465296,-1
1451655789,-1
1533134138,-1
1857231082,-1
743487672,-1
316113786,-1
547229895,-1
152024174,-1
99448874,-1
553264907,-1
1476799202,-1
670038318,-1
749932945,-1
1401212409,-1
684800012,-1
810993589,-1
345519477,-1
679736638,-1
1580628362,-1
345477480,-1
184756190X,-1
,-1
765309416,-1
743217187,-1
767901576,-1
,-1
316014532,-1
,-1
62338307,-1
399158812,-1
743435745,-1
1936365537,-1
1250019699,-1
965913228,-1
575073608,-1
,-1
882706306,-1
452264014,-1
340863684,-1
1250076927,-1
6280943,-1
1598878735,-1
670016381,-1
,-1
140284125,-1
786901896,-1
446402400,-1
307272583,-1
345495160,-1
1421506262,-1
1401324436,-1
805080759,-1
425183238,-1
1476791619,-1
62285505,-1
718155181,-1
006221635X,-1
375758232,-1
385613504,-1
439717000,-1
439441722,-1
345530411,-1
142002038,-1
62291408,-1
9649051759,-1
141181362,-1
618829253,-1
1439133913,-1
752865366,-1
61944394,-1
1467964409,-1
804467250,-1
,-1
1451650051,-1
034553283X,-1
805077642,-1
393062627,-1
446677167,-1
739318926,-1
425227944,-1
038553504X,-1
,-1
60827645,-1
1400033888,-1
452286107,-1
140436146,-1
043985802X,-1
,-1
449206521,-1
330487140,-1
553447432,-1
,-1
,-1
1447256239,-1
449911608,-1
375714677,-1
618665455,-1
1416554955,-1
545054745,-1
451190556,-1
,-1
439925509,-1
145210655X,-1
068482471X,-1
8370541291,-1
042518546X,-1
1599908735,-1
812997530,-1
751534552,-1
,-1
006054094X,-1
374386153,-1
679767959,-1
316211338,-1
451210743,-1
99464691,-1
553290983,-1
802170374,-1
631231277,-1
,-1
,-1
312187149,-1
,-1
,-1
609804618,-1
60521600,-1
425212017,-1
312997124,-1
553374117,-1
6473296,-1
425243915,-1
671739166,-1
679724532,-1
385338902,-1
345324390,-1
1442364459,-1
575100133,-1
802122515,-1
374116342,-1
890420254,-1
6514944,-1
312850530,-1
1423183096,-1
1413903177,-1
803283857,-1
385529376,-1
034083384X,-1
084394952X,-1
1401200605,-1
778313654,-1
743292511,-1
142500593,-1
345507460,-1
553803190,-1
,-1
307393879,-1
1405204664,-1
006174266X,-1
1400031605,-1
440225450,-1
380817934,-1
802715524,-1
451470893,-1
446697435,-1
,-1
1414358466,-1
763644102,-1
345477243,-1
097496090X,-1
,-1
,-1
1606840584,-1
553807145,-1
038070613X,-1
446695645,-1
,-1
812532597,-1
006170654X,-1
451412702,-1
805423516,-1
679772669,-1
,-1
5559608475,-1
60256575,-1
60997028,-1
345468694,-1
373776985,-1
,-1
886774012,-1
1250010136,-1
545415071,-1
1416575642,-1
340752475,-1
842332359,-1
,-1
399159312,-1
399157700,-1
679759328,-1
452276721,-1
553211587,-1
1888009039,-1
1250021529,-1
044669570X,-1
312147015,-1
373210043,-1
141319623,-1
689717385,-1
340682388,-1
,-1
1416983309,-1
345491149,-1
149033274X,-1
142401447,-1
670020478,-1
670025771,-1
1484721349,-1
1482658143,-1
1416544186,-1
345459210,-1
345397673,-1
375755195,-1
62048546,-1
,-1
671876465,-1
312363044,-1
1596914521,-1
2246760011,-1
62305190,-1
,-1
345540875,-1
61797081,-1
679417370,-1
1406507881,-1
031609739X,-1
441010288,-1
778325644,-1
014118616X,-1
1475145578,-1
689857977,-1
,-1
,-1
670032085,-1
671888587,-1
307461181,-1
140280464,-1
446696161,-1
,-1
385337388,-1
,-1
439874025,-1
039953346X,-1
60007761,-1
874778883,-1
307270742,-1
439395623,-1
1451649916,-1
446546313,-1
037572737X,-1
1442408626,-1
345419391,-1
156005204,-1
688044026,-1
1484709012,-1
1857239407,-1
345498208,-1
1592400825,-1
,-1
345476867,-1
61728934,-1
1410400964,-1
042520426X,-1
689849230,-1
307459659,-1
055358359X,-1
61131644,-1
385521723,-1
763655996,-1
761147489,-1
446580856,-1
,-1
84386874,-1
385530803,-1
1423168232,-1
1405208198,-1
99459051,-1
081099478X,-1
316611689,-1
1931514941,-1
075730334X,-1
1612187005,-1
380753022,-1
62429973,-1
192805622,-1
486424529,-1
758278438,-1
1421506289,-1
980003431,-1
1250029880,-1
019280474X,-1
039458404X,-1
312340710,-1
803737203,-1
805090053,-1
1590388003,-1
,-1
1935618040,-1
006444001X,-1
399158820,-1
1555977073,-1
316005274,-1
374106681,-1
,-1
758266944,-1
439050235,-1
1401341705,-1
,-1
140097317,-1
850515025,-1
61160881,-1
553262149,-1
446500046,-1
006000942X,-1
765332000,-1
62289241,-1
743281640,-1
810987880,-1
312291450,-1
1421515636,-1
3499237709,-1
62219685,-1
152002650,-1
,-1
3822859710,-1
631227083,-1
811879542,-1
340894334,-1
752849190,-1
192723715,-1
689875460,-1
019283617X,-1
1563890526,-1
1401341764,-1
,-1
749955910,-1
,-1
1585678449,-1
140132937,-1
61998168,-1
394839730,-1
62333046,-1
,-1
345379187,-1
399155988,-1
449911934,-1
60562250,-1
330344951,-1
1250067847,-1
,-1
1587672286,-1
752858637,-1
1565125525,-1
140449213,-1
1627761314,-1
140294295,-1
345479335,-1
60519568,-1
1416593381,-1
1594205345,-1
61043494,-1
174348495X,-1
,-1
60082097,-1
1846058317,-1
451463072,-1
,-1
394758250,-1
439673631,-1
525954562,-1
1401211038,-1
886778441,-1
786814179,-1
156031612,-1
345501748,-1
316043001,-1
743484258,-1
425266869,-1
62209841,-1
076790284X,-1
451236718,-1
62007289,-1
446610380,-1
1613778538,-1
,-1
307020754,-1
618446877,-1
345327861,-1
,-1
60283246,-1
034551128X,-1
006245496X,-1
316261246,-1
312359667,-1
1250002826,-1
440220424,-1
374299250,-1
671038540,-1
,-1
385342942,-1
842386882,-1
055299877X,-1
140449442,-1
307394999,-1
,-1
125011117X,-1
486437507,-1
393307611,-1
451163931,-1
778325504,-1
670020575,-1
312571259,-1
802135781,-1
312576986,-1
399154701,-1
1423157311,-1
802130917,-1
156030373,-1
1250077699,-1
072324734X,-1
606300538,-1
9509051373,-1
425223256,-1
743254430,-1
735102864,-1
1439134340,-1
1847376177,-1
310240506,-1
1937007294,-1
755358783,-1
345505719,-1
345543122,-1
1419717014,-1
,-1
786813075,-1
006178480X,-1
571225365,-1
802118585,-1
62240196,-1
451410815,-1
1463756976,-1
743262131,-1
62277022,-1
1620402750,-1
61256684,-1
385366434,-1
543896609,-1
399157239,-1
671729403,-1
756403014,-1
1439156336,-1
316899984,-1
802472966,-1
968709184,-1
316701343,-1
345417968,-1
1401322905,-1
156097432X,-1
452275040,-1
7350481,-1
1419122126,-1
62227327,-1
99409968,-1
1595828753,-1
,-1
552551317,-1
64440516,-1
743235274,-1
,-1
61990655,-1
788720392,-1
399160450,-1
671725823,-1
440409411,-1
61767891,-1
,-1
1416549978,-1
,-1
1476778019,-1
399157573,-1
486275442,-1
439679966,-1
1476776075,-1
031298328X,-1
316032220,-1
312989768,-1
076534078X,-1
345418530,-1
517502917,-1
425272354,-1
,-1
140547126,-1
62325345,-1
805445528,-1
140504206,-1
1515303942,-1
143035061,-1
316002925,-1
000741949X,-1
451217454,-1
545240778,-1
044669567X,-1
1400034698,-1
553297988,-1
1595541810,-1
399164421,-1
743431677,-1
142501085,-1
679761047,-1
767921992,-1
425161242,-1
425178102,-1
486434095,-1
031234872X,-1
014132063X,-1
316909688,-1
399162372,-1
62081896,-1
449138240,-1
380008319,-1
375834869,-1
743231511,-1
143036939,-1
307716546,-1
9792230300,-1
876855966,-1
312980388,-1
1250054052,-1
,-1
1451688385,-1
,-1
345452887,-1
9735004100,-1
,-1
786886323,-1
872862097,-1
039915583X,-1
99417472,-1
99449897,-1
679722017,-1
044657449X,-1
,-1
039916443X,-1
553384104,-1
425152898,-1
,-1
1563897776,-1
1908844965,-1
805095837,-1
451190521,-1
743484355,-1
1556520743,-1
60596384,-1
899190359,-1
,-1
,-1
446539252,-1
142002054,-1
60594527,-1
,-1
142437271,-1
61238961,-1
375836578,-1
345495802,-1
1595143378,-1
1439172951,-1
375423729,-1
385333218,-1
440236924,-1
743457927,-1
394758269,-1
425255700,-1
,-1
425157539,-1
842339523,-1
753510995,-1
64401510,-1
142302260,-1
312983603,-1
60653205,-1
515122734,-1
345454944,-1
698193032,-1
449214729,-1
142003255,-1
671733419,-1
1423101952,-1
385265565,-1
2310015,-1
8143676,-1
142400580,-1
1846164257,-1
743430336,-1
749391685,-1
385526350,-1
689855532,-1
670021474,-1
375751114,-1
60751576,-1
671723227,-1
1563897229,-1
307959880,-1
9643113442,-1
671019708,-1
230015913,-1
62333003,-1
312965338,-1
451465105,-1
1406501069,-1
,-1
1591826047,-1
60859512,-1
,-1
044101125X,-1
739329189,-1
62377183,-1
198320043,-1
380756277,-1
743454154,-1
140424504,-1
62083392,-1
297853260,-1
159448144X,-1
743200403,-1
1857230310,-1
1400065933,-1
486287599,-1
679723005,-1
155970361X,-1
62076116,-1
1599901099,-1
,-1
1439166641,-1
61953385,-1
547576722,-1
067003472X,-1
140422072,-1
1414334095,-1
,-1
62280562,-1
671027638,-1
976165910,-1
803731558,-1
375719202,-1
067088278X,-1
988262592,-1
1250038820,-1
547548109,-1
038549422X,-1
039306235X,-1
743233212,-1
1596912510,-1
1440503257,-1
147675571X,-1
767923820,-1
316094617,-1
385529988,-1
1857933362,-1
1250034604,-1
753821788,-1
374249393,-1
,-1
1599908441,-1
162779073X,-1
812508645,-1
752848267,-1
9646534783,-1
915297019,-1
1596434465,-1
140441050,-1
747589372,-1
140376410,-1
,-1
439568455,-1
,-1
,-1
439568412,-1
767928881,-1
373211392,-1
,-1
385535775,-1
345418425,-1
525422242,-1
6161413,-1
1400064996,-1
451527291,-1
749935081,-1
1455559318,-1
61134104,-1
043933909X,-1
,-1
147515025,-1
743296788,-1
009959241X,-1
61732370,-1
393313964,-1
896214400,-1
141659907X,-1
1417642122,-1
1904633684,-1
316113573,-1
147674906X,-1
1401216862,-1
385518684,-1
446359688,-1
055380717X,-1
553807137,-1
425136981,-1
7256752,-1
552548928,-1
006199104X,-1
,-1
60817321,-1
144241314X,-1
1439102430,-1
441012396,-1
679735259,-1
307593495,-1
2266071289,-1
674024451,-1
743484339,-1
61939897,-1
761117199,-1
1416984488,-1
679729453,-1
006232540X,-1
826328091,-1
373210027,-1
99437597,-1
,-1
439858038,-1
1550229788,-1
,-1
1606841440,-1
71373586,-1
425237796,-1
141993595X,-1
375714685,-1
1559363304,-1
886779065,-1
553593617,-1
60988649,-1
312858868,-1
023070395X,-1
1559362316,-1
375724370,-1
553582933,-1
,-1
316406813,-1
1477823484,-1
,-1
345519515,-1
020161622X,-1
9799822939,-1
356504263,-1
,-1
142003808,-1
1401219217,-1
1592402739,-1
,-1
316407038,-1
,-1
385352093,-1
440114330,-1
679410503,-1
394873335,-1
1402245858,-1
553589482,-1
043932162X,-1
895941228,-1
316200980,-1
9793210605,-1
1250045630,-1
399163603,-1
374271569,-1
618640142,-1
312575939,-1
1846054729,-1
345444078,-1
1416548483,-1
1847673767,-1
60097914,-1
1426858329,-1
688149006,-1
547250258,-1
60755806,-1
60774126,-1
,-1
743484304,-1
439771242,-1
316154385,-1
749732105,-1
385353774,-1
380005255,-1
380803275,-1
1599904780,-1
402366174,-1
547738471,-1
039474067X,-1
1573458716,-1
451201027,-1
60514094,-1
312286252,-1
1573223565,-1
812975294,-1
375421874,-1
553575422,-1
618750436,-1
067982412X,-1
,-1
,-1
60779632,-1
1421506270,-1
1423116968,-1
1451648448,-1
078572902X,-1
1595540547,-1
1451697384,-1
61714321,-1
,-1
006095955X,-1
,-1
034544177X,-1
1857231031,-1
60795484,-1
,-1
1409522016,-1
1414339364,-1
,-1
,-1
1596434872,-1
375703403,-1
736423087,-1
312352182,-1
040405109X,-1
044656432X,-1
451199928,-1
440243394,-1
159523103X,-1
345396685,-1
307021858,-1
034552666X,-1
,-1
140003292X,-1
394837363,-1
1844285081,-1
1563895285,-1
1585101435,-1
312546602,-1
99436922,-1
1613125348,-1
000735049X,-1
552143545,-1
786939508,-1
310210062,-1
1439148015,-1
,-1
1577344677,-1
738703915,-1
517219026,-1
553806610,-1
575097361,-1
1439150001,-1
60539097,-1
446606243,-1
316098868,-1
7325940,-1
451190548,-1
821780654,-1
451411528,-1
857520660,-1
590442872,-1
375828192,-1
373210329,-1
316211176,-1
553576798,-1
803710402,-1
345440781,-1
156007479,-1
380790076,-1
425246957,-1
1421500620,-1
312346069,-1
345524942,-1
,-1
,-1
006173506X,-1
,-1
778324516,-1
1615731075,-1
446699454,-1
312932782,-1
99461099,-1
743428188,-1
,-1
345354915,-1
310263468,-1
7245823,-1
014013168X,-1
62118692,-1
425128164,-1
,-1
374180652,-1
1455530093,-1
758232004,-1
446550000,-1
312932812,-1
1400066124,-1
61187844,-1
439700418,-1
1442472057,-1
151010404,-1
553819879,-1
61128643,-1
723247757,-1
380752859,-1
452298385,-1
394757645,-1
440208149,-1
345476131,-1
439846692,-1
505525534,-1
1476751447,-1
1563895641,-1
143036580,-1
1846687756,-1
60564784,-1
,-1
1596435739,-1
803740166,-1
394800516,-1
143917752X,-1
671522817,-1
1401210007,-1
374299218,-1
679776591,-1
345484088,-1
679457143,-1
62071165,-1
785229183,-1
1932740082,-1
,-1
143034669,-1
8489163413,-1
,-1
345299116,-1
,-1
1416563067,-1
054514096X,-1
375870644,-1
307021688,-1
830737847,-1
140156046,-1
743457919,-1
006147312X,-1
,-1
446674575,-1
755331427,-1
1401202527,-1
618065687,-1
1400097037,-1
1590384989,-1
1479359084,-1
300108834,-1
,-1
1591826063,-1
1416543074,-1
385264666,-1
,-1
067179437X,-1
805098232,-1
743482867,-1
063407881X,-1
449208397,-1
60935782,-1
1934169234,-1
1481268503,-1
,-1
1402271514,-1
144240339X,-1
1451673442,-1
,-1
830819711,-1
054705484X,-1
1400068096,-1
752853716,-1
,-1
316010367,-1
61094145,-1
,-1
441005837,-1
800733428,-1
60560150,-1
045122986X,-1
7331908,-1
1565547063,-1
1627795944,-1
765301075,-1
,-1
1476717095,-1
345434870,-1
521010756,-1
345548515,-1
812694554,-1
425227707,-1
312594445,-1
297869876,-1
349117624,-1
446615757,-1
843950501,-1
1563899299,-1
345410092,-1
1585425524,-1
1501106406,-1
1414336241,-1
380713810,-1
465016901,-1
573613435,-1
345354907,-1
375424865,-1
316182745,-1
031024756X,-1
330489674,-1
374521506,-1
140446362,-1
034552795X,-1
1476761663,-1
142404624,-1
20425651,-1
62064223,-1
1595540067,-1
521626951,-1
1455525928,-1
375703713,-1
1780890125,-1
075824682X,-1
1414310609,-1
743253426,-1
1414310579,-1
1421536706,-1
1841956724,-1
4592184718,-1
785229213,-1
140014454,-1
571234607,-1
1250000246,-1
1533344345,-1
545010098,-1
,-1
857382209,-1
345484118,-1
60815701,-1
,-1
553282093,-1
440240964,-1
312537409,-1
671010123,-1
60899689,-1
141697895X,-1
1414310595,-1
553535641,-1
316011851,-1
505525526,-1
312875045,-1
553803522,-1
,-1
61351520,-1
1401900127,-1
61143316,-1
,-1
785273220,-1
,-1
689873794,-1
1476745374,-1
1419700278,-1
373210337,-1
3552060413,-1
439783607,-1
671019759,-1
1400078970,-1
140258612,-1
142400017,-1
1416589422,-1
425176657,-1
62021273,-1
1439191379,-1
671702505,-1
1419702173,-1
067173783X,-1
1250065933,-1
,-1
142501093,-1
375829709,-1
,-1
345520483,-1
007148499X,-1
380016648,-1
425238199,-1
439706378,-1
316735507,-1
62049879,-1
312643004,-1
451461525,-1
937295809,-1
571215289,-1
1401226922,-1
385721811,-1
62279874,-1
6478964,-1
61043532,-1
778324826,-1
1582344515,-1
812995341,-1
399156828,-1
1935089447,-1
385733143,-1
1847445209,-1
441011136,-1
1857988361,-1
038534385X,-1
7120710,-1
1595328912,-1
340796189,-1
440210690,-1
340796170,-1
751505544,-1
345480260,-1
553248642,-1
451451805,-1
440900565,-1
345537262,-1
,-1
,-1
,-1
440246113,-1
451463722,-1
743496973,-1
525477543,-1
307273601,-1
1414336063,-1
,-1
719569516,-1
385538510,-1
552163295,-1
441011241,-1
1594487480,-1
,-1
345545966,-1
000224618X,-1
553568019,-1
440244056,-1
399154388,-1
014303653X,-1
345419588,-1
380803267,-1
670913502,-1
307393844,-1
393346773,-1
1905294425,-1
316013315,-1
451210468,-1
785122451,-1
60959517,-1
1573451991,-1
8756795459,-1
,-1
7345631,-1
1857232526,-1
1936305380,-1
1595542779,-1
006156155X,-1
006074068X,-1
99366614,-1
143035088,-1
451216725,-1
140437428,-1
345339258,-1
1595324097,-1
785165630,-1
553345397,-1
349102627,-1
61119067,-1
1608196259,-1
553293427,-1
373773552,-1
078510786X,-1
1480207217,-1
,-1
425189864,-1
1572703857,-1
553499165,-1
60094893,-1
143039326,-1
8408057235,-1
,-1
1595540075,-1
1572703938,-1
006212255X,-1
014095144X,-1
1927925169,-1
786943408,-1
345419383,-1
068483376X,-1
1400031001,-1
1444736930,-1
,-1
,-1
2081246333,-1
399164448,-1
689857705,-1
375840907,-1
006077407X,-1
1250024102,-1
051512608X,-1
451199901,-1
1449401163,-1
307119483,-1
373250118,-1
044024160X,-1
441014011,-1
312656289,-1
62318470,-1
679434488,-1
345436830,-1
356508366,-1
1782115080,-1
307272095,-1
1416563105,-1
515124648,-1
64408337,-1
1427206058,-1
670020869,-1
9773990494,-1
143035363,-1
1594487871,-1
385528086,-1
60586370,-1
,-1
525951369,-1
375705198,-1
1476706123,-1
747598681,-1
425208133,-1
385538030,-1
671004239,-1
812508424,-1
671877836,-1
316197084,-1
399170871,-1
1451617852,-1
312939167,-1
300107897,-1
140350411,-1
802141900,-1
743296885,-1
,-1
1598160230,-1
91933684,-1
1596060204,-1
615651011,-1
,-1
981546269,-1
60835273,-1
1479372749,-1
440993717,-1
425174409,-1
61779784,-1
1476763127,-1
,-1
140445501,-1
140130821X,-1
545448689,-1
1847679447,-1
1612629415,-1
080507774X,-1
,-1
446616427,-1
694004928,-1
,-1
743525876,-1
441017088,-1
688104649,-1
446618756,-1
942299795,-1
078683661X,-1
316261130,-1
1417642165,-1
374316414,-1
743413075,-1
62498533,-1
,-1
345511565,-1
,-1
670012254,-1
571242448,-1
671876813,-1
1584230703,-1
552139130,-1
1593070209,-1
037570387X,-1
1682309819,-1
441015670,-1
804188246,-1
373210272,-1
60531258,-1
805078983,-1
184149593X,-1
156010860,-1
1400043921,-1
1553379594,-1
312351747,-1
1101623209,-1
553589458,-1
425220168,-1
61689378,-1
1101965509,-1
61767638,-1
451464095,-1
759530483,-1
435122118,-1
345476026,-1
1563893150,-1
380721643,-1
758220367,-1
038553292X,-1
159308076X,-1
60751584,-1
1841493341,-1
871297485,-1
812508440,-1
,-1
545654742,-1
679783180,-1
778316335,-1
345478991,-1
395861624,-1
1416520406,-1
842387439,-1
1420103733,-1
,-1
374518173,-1
743299841,-1
345483898,-1
743297318,-1
865475873,-1
449004023,-1
1563896273,-1
547330790,-1
61092037,-1
034542705X,-1
316010766,-1
,-1
1416546022,-1
62332589,-1
62237381,-1
345505697,-1
689867468,-1
307271862,-1
316234559,-1
345485602,-1
399157301,-1
571313248,-1
141183721,-1
765326582,-1
,-1
679735720,-1
,-1
141300515,-1
038533379X,-1
140435719,-1
385475772,-1
1455531189,-1
988573229,-1
812511751,-1
316044733,-1
671704656,-1
61229776,-1
399154213,-1
575077166,-1
1405915293,-1
1401203507,-1
64401499,-1
143914799X,-1
7201095,-1
316358320,-1
763612316,-1
385347375,-1
394719859,-1
316043966,-1
031624290X,-1
345479173,-1
749744812,-1
439858046,-1
1591826055,-1
,-1
553580337,-1
399156240,-1
446580309,-1
1622668995,-1
140441638,-1
804140847,-1
1462003923,-1
1416935711,-1
,-1
399156046,-1
,-1
340796154,-1
330519476,-1
1590304497,-1
375701230,-1
3822859834,-1
385482388,-1
451232682,-1
,-1
451225090,-1
1421515881,-1
316196487,-1
,-1
7158513,-1
553286285,-1
1422188612,-1
1484724984,-1
618250743,-1
,-1
316115002,-1
,-1
,-1
571198775,-1
316115045,-1
1451668201,-1
333761189,-1
451458265,-1
425270696,-1
,-1
553344862,-1
1400096685,-1
425182134,-1
330411985,-1
449014398,-1
340895934,-1
1590170571,-1
142002801,-1
034541800X,-1
765312824,-1
439998190,-1
,-1
1555976719,-1
006053284X,-1
042528011X,-1
1937248097,-1
1421512025,-1
446695661,-1
517548233,-1
1849013764,-1
340911719,-1
,-1
62413716,-1
451452313,-1
1250083214,-1
765354705,-1
955944686,-1
1607063298,-1
689855443,-1
767904427,-1
64404781,-1
1612187145,-1
394823958,-1
749928999,-1
330369032,-1
765312921,-1
374280606,-1
891072926,-1
525423052,-1
439598443,-1
679725318,-1
1500607533,-1
62198890,-1
399234160,-1
586057242,-1
393329402,-1
764223305,-1
141185856,-1
446677469,-1
312555113,-1
553283936,-1
743226755,-1
375758119,-1
140504419,-1
446676977,-1
144244228X,-1
,-1
1250034582,-1
345472454,-1
60776005,-1
7325983,-1
1401226965,-1
1250045649,-1
,-1
1406800163,-1
785122583,-1
575081562,-1
142781404X,-1
,-1
1401242340,-1
871401541,-1
2081208164,-1
778313468,-1
1476738963,-1
525427651,-1
553277405,-1
553379011,-1
1501105434,-1
385539584,-1
393321983,-1
7154615,-1
778324109,-1
64440508,-1
399160477,-1
1591164435,-1
,-1
735814864,-1
,-1
307977935,-1
394865707,-1
230711251,-1
671027581,-1
1421534541,-1
1518783872,-1
140130138X,-1
1607749726,-1
399153942,-1
62101315,-1
99465647,-1
1571316515,-1
055329802X,-1
307460444,-1
,-1
61229695,-1
717283534,-1
1402179626,-1
312380755,-1
974461229,-1
744592704,-1
544303164,-1
1414310552,-1
,-1
875420281,-1
778326438,-1
307265781,-1
,-1
802142109,-1
1401324541,-1
440236169,-1
525952241,-1
60931809,-1
553582798,-1
,-1
525426035,-1
60827874,-1
041330860X,-1
,-1
380815923,-1
1250058902,-1
439858054,-1
,-1
345533232,-1
6640613,-1
307720659,-1
671578855,-1
385327900,-1
,-1
1421513242,-1
752858653,-1
1596430699,-1
743225740,-1
60874198,-1
679824243,-1
1573225053,-1
9649007903,-1
1516865871,-1
752837214,-1
142408654,-1
307397874,-1
1857984986,-1
140297995,-1
1401918743,-1
312933525,-1
689821816,-1
517086034,-1
,-1
60892056,-1
380712040,-1
,-1
545208874,-1
60959681,-1
425200280,-1
670076082,-1
,-1
62183591,-1
039915731X,-1
385741774,-1
440863686,-1
1481422340,-1
670026476,-1
5080039159,-1
1439180962,-1
545310032,-1
307381269,-1
307237907,-1
,-1
425098605,-1
9684114737,-1
749908904,-1
,-1
074341196X,-1
,-1
385669852,-1
1416927247,-1
758272820,-1
1442397144,-1
,-1
446562424,-1
143038389,-1
184416294X,-1
,-1
312263996,-1
1421501929,-1
316020729,-1
156421356,-1
545812542,-1
394726251,-1
345424646,-1
043977733X,-1
,-1
312651201,-1
553807188,-1
812998251,-1
145165801X,-1
505527847,-1
140344438,-1
316197041,-1
811200418,-1
641645473,-1
451190564,-1
60519592,-1
1582349177,-1
61935123,-1
812976525,-1
375509321,-1
,-1
61458570,-1
718154959,-1
310328179,-1
140565337,-1
967089735,-1
425204308,-1
61148482,-1
1596435712,-1
61779768,-1
1594487715,-1
316012386,-1
8807813025,-1
1442486597,-1
866114262,-1
670026557,-1
,-1
385413726,-1
62320521,-1
1421511304,-1
743270606,-1
145553322X,-1
61431621,-1
051703817X,-1
451474473,-1
1594745269,-1
802734375,-1
078511677X,-1
1416583408,-1
045123023X,-1
,-1
739416383,-1
679749845,-1
1580050751,-1
380795272,-1
1408857391,-1
60182989,-1
312254997,-1
,-1
60005777,-1
1771641495,-1
676979564,-1
,-1
99282968,-1
609805797,-1
553153382,-1
1857236653,-1
778325806,-1
804113475,-1
679750150,-1
312940661,-1
764200739,-1
739455834,-1
385344422,-1
2849659266,-1
140255087,-1
425176932,-1
310257689,-1
312651198,-1
674017722,-1
,-1
140143912,-1
385425139,-1
575113294,-1
224079948,-1
810983559,-1
1416523723,-1
441019455,-1
067973371X,-1
039330762X,-1
61711527,-1
375700455,-1
